lnBtsId,SiteName,SiteNameCV,營運處,營運中心,基維股,縣市,鄉鎮,operationalState_BTS,nCo_lnBtsId,lnBtsIdLL_Sec,lnBtsIdLL_NameChs,Co-Site,bts_Config,eNBType,actLteNrDualConnectivity,nrBtsId,nrFreqBand,operationalState_nrBts,nrSecId,nrSecPCI,lnSecIdBts,lnSecPCI,lnSecBts_Count,AnchorBand,enDcDMeas_freqBandIndicatorNr,enDcDMeas_b1ThresholdNrRsrp,freqLayListEndcHo,rfSharingEnabled,sharedRfTechnologies,Sys_Module,Sub-Module,RF_Module,Coverage Objective,sw_Version,swRelease,IP address,activeSyncMode,activeTimeSource,selectedSyncInput,actOperatorQCI,QCIop_listId,QCIop_qci,QCIop_lteNrDualConnectSupport,QCIop_prio,QCIop_schedulWeight,RANtype,LAR,LARport,Sub-Module_RF-Module,Total Shaper Information Rate - sirTotal (Mbps),Lat,Lon,Lat_2,Lon_2,Lat_3,Lon_3,Lat_4,Lon_4,Lat_5,Lon_5,Lat_6,Lon_6,Lat_7,Lon_7,Lat_8,Lon_8,Dump_Date,Dump_NRCEL
401103,台中軍和OK店S,台中軍和OK店S,行動中區營運處,台中營運中心,台中基維一股,臺中市,北屯區,onAir [5],,,台中軍和OK店S,S400,1+0+0,Small_Cell,0,,,,,,1,59,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.129.7.80,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR411,,1*FWHN,200,24.175371,120.717423,,,,,,,,,,,,,,,44778.73249,
401104,台中忠太OK店S,台中忠太OK店S,行動中區營運處,台中營運中心,台中基維一股,臺中市,北區,onAir [5],,,台中忠太OK店S,S400,1+0+0,Small_Cell,0,,,,,,1,102,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.129.7.23,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR411,,1*FWHN,200,24.1630552,120.667818,,,,,,,,,,,,,,,44778.73249,
401105,台中美德OK店S,台中美德OK店S,行動中區營運處,台中營運中心,台中基維一股,臺中市,北區,Integrated to RAN [4],,,台中美德OK店S,S400,1+0+0,Small_Cell,0,,,,,,1,213,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.131.7.74,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR412,,1*FWHN,200,24.15813,120.678968,,,,,,,,,,,,,,,44778.73249,
401107,台中中正OK門市S,台中中正OK門市S,行動中區營運處,台中營運中心,台中基維一股,臺中市,北區,onAir [5],,,台中中正OK門市S,S400,1+0+0,Small_Cell,0,,,,,,1,213,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.129.2.26,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR411,,1*FWHN,200,24.1561593,120.684823,,,,,,,,,,,,,,,44778.73249,
401110,台中松和OK店S,台中松和OK店S,行動中區營運處,台中營運中心,台中基維一股,臺中市,北屯區,onAir [5],,,台中松和OK店S,S400,1+0+0,Small_Cell,0,,,,,,1,266,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.131.0.177,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR412,,1*FWHN,150,24.1799554,120.693253,,,,,,,,,,,,,,,44778.73249,
401130,台中樂業OK店S,台中樂業OK店S,行動中區營運處,台中營運中心,台中基維二股,臺中市,東區,onAir [5],,,台中樂業OK店S,S400,1+0+0,Small_Cell,0,,,,,,1,417,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.129.3.25,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR411,,1*FWHN,200,24.13871,120.70228,,,,,,,,,,,,,,,44778.73249,
401131,台中仁和OK店S,台中仁和OK店S,行動中區營運處,台中營運中心,台中基維二股,臺中市,南區,onAir [5],,,台中仁和OK店S,S400,1+0+0,Small_Cell,0,,,,,,1,300,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.131.10.166,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR412,,1*FWHN,200,24.12623,120.68395,,,,,,,,,,,,,,,44778.73249,
401132,台中樹義OK店S,台中樹義OK店S,行動中區營運處,台中營運中心,台中基維二股,臺中市,南區,onAir [5],,,台中樹義OK店S,S400,1+0+0,Small_Cell,0,,,,,,1,284,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.131.1.216,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR412,,1*FWHN,200,24.10877,120.65042,,,,,,,,,,,,,,,44778.73249,
401133,台中光復OK店S,台中光復OK店S,行動中區營運處,台中營運中心,台中基維二股,臺中市,中區,onAir [5],,,台中光復OK店S,S040,0+1+0,Small_Cell,0,,,,,,2,186,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.129.2.209,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR411,,1*FWHN,200,24.142535,120.68174,,,,,,,,,,,,,,,44778.73249,
401134,台中市府OK店S,台中市府OK店S,行動中區營運處,台中營運中心,台中基維二股,臺中市,中區,onAir [5],,,台中市府OK店S,S004,0+0+1,Small_Cell,0,,,,,,3,208,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.131.7.197,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR412,,1*FWHN,200,24.14054,120.68009,,,,,,,,,,,,,,,44778.73249,
401136,台中南區圖書館公話S,台中南區圖書館公話S,行動中區營運處,台中營運中心,台中基維二股,臺中市,南區,onAir [5],,,台中南區圖書館公話S,S040,0+1+0,Small_Cell,0,,,,,,2,123,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.131.10.167,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR412,,1*FWHN,200,24.12072,120.66995,,,,,,,,,,,,,,,44778.73249,
401137,精科城市精密公司S,台中城市精密S,行動中區營運處,台中營運中心,台中基維二股,臺中市,南屯區,onAir [5],,,台中城市精密S,S300,1+0+0,Small_Cell,0,,,,,,1,445,1,,,,,,,FWEA_L1800,,1*FWEA,Outdoor & Indoor,FLF20A,FLF20A_5.0,10.129.1.135,LoosePhaseAndTimeSync [2],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR411,,1*FWEA,200,24.147922,120.589754,,,,,,,,,,,,,,,44778.73249,
401138,台中惠宇澄峰S,台中惠宇澄峰S,行動中區營運處,台中營運中心,台中基維二股,臺中市,南屯區,onAir [5],,,台中惠宇澄峰S,S300,1+0+0,Flexi_RRH,0,,,,,,1,480,1,,,,,,,FWEA_L1800,,1*FWEA,Indoor,FLF21B,FLF21SP2_2.0,10.131.8.81,LoosePhaseAndTimeSync [2],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR411,,1*FWEA,200,24.13224,120.64292,,,,,,,,,,,,,,,44778.73249,
401139,台中興大男舍一S,台中興大男舍一S,行動中區營運處,台中營運中心,台中基維二股,臺中市,南區,onAir [5],,,台中興大男舍一S,S040_030,0+2+0,Small_Cell,1,,,,,,2,13,1,a040_030,,,1750,,,FW2EHB_L2600_L1800,,2*FW2E,Outdoor,FLF21B,FLF21SP2_2.0,10.131.2.18,LoosePhaseAndTimeSync [2],,,1,1_2_3_4,134_137_140_180,1_1_1_1,30_30_30_30_n,20_15_12_50,LAR,LAR412,,2*FW2E,200,24.11761,120.67248,,,,,,,,,,,,,,,44778.73249,
401142,台中東興東街S,台中東興東街S,行動中區營運處,台中營運中心,台中基維二股,臺中市,南屯區,onAir [5],,,台中東興東街S,S004_003,0+0+2,Small_Cell,0,,,,,,3,164,1,,,,,,,FW2EHB_L2600_L1800,,2*FW2E,Indoor,FLF21B,FLF21SP2_2.0,10.131.4.204,LoosePhaseAndTimeSync [2],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR412,,2*FW2E,200,24.13937,120.65395,,,,,,,,,,,,,,,44778.73249,
401143,台中世紀龍門S,台中世紀龍門S,行動中區營運處,台中營運中心,台中基維二股,臺中市,南屯區,onAir [5],,,台中世紀龍門S,S040_030,0+2+0,Small_Cell,0,,,,,,2,17,1,,,,,,,FW2EHB_L2600_L1800,,2*FW2E,Outdoor & Indoor,FLF21B,FLF21SP2_2.0,10.129.1.20,LoosePhaseAndTimeSync [2],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR411,,2*FW2E,450,24.1517,120.61274,,,,,,,,,,,,,,,44778.73249,
401144,台中企業家飯店S,台中企業家飯店S,行動中區營運處,台中營運中心,台中基維二股,臺中市,東區,onAir [5],,,台中企業家飯店S,S400,1+0+0,Small_Cell,0,,,,,,1,59,1,,,,,,,FWHN_L2600,,1*FWHN,Indoor,FLF21B,FLF21SP2_2.0,10.131.8.84,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR411,,1*FWHN,200,24.129546,120.685936,,,,,,,,,,,,,,,44778.73249,
401145,台中寶璽公園爵邸S,台中寶璽公園爵邸S,行動中區營運處,台中營運中心,台中基維二股,臺中市,南屯區,onAir [5],,,台中寶璽公園爵邸S,S004_003,0+0+2,Small_Cell,1,,,,,,3,397,1,a004_003,,,1750,,,FW2EHB_L2600_L1800,,2*FW2E,Outdoor,FLF21B,FLF21SP2_2.0,10.129.7.142,LoosePhaseAndTimeSync [2],,,1,1_2_3_4,134_137_140_180,1_1_1_1,30_30_30_30_n,20_15_12_50,LAR,LAR411,,2*FW2E,450,24.146166,120.64961,,,,,,,,,,,,,,,44778.73249,
401147,台中監獄矯正教育館S,台中監獄矯正教育館S,行動中區營運處,台中營運中心,台中基維二股,臺中市,南屯區,onAir [5],,,台中監獄矯正教育館S,S400_300,2+0+0,Small_Cell,0,,,,,,1,281,1,,,,,,,FW2EHB_L2600_L1800,,2*FW2E,Indoor,FLF21B,FLF21SP2_2.0,10.131.4.143,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR412,,2*FW2E,200,24.14233,120.59843,,,,,,,,,,,,,,,44778.73249,
401148,台中檢疫局S,台中檢疫所S,行動中區營運處,台中營運中心,台中基維二股,臺中市,南區,onAir [5],,,台中檢疫所S,S400,1+0+0,Small_Cell,0,,,,,,1,395,1,,,,,,,FWHN_L2600,,1*FWHN,Indoor,FLF21B,FLF21SP2_2.0,10.129.0.161,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR411,,1*FWHN,300,24.12235,120.67907,,,,,,,,,,,,,,,44778.73249,
401160,台中全國公話S,台中全國公話S,行動中區營運處,台中營運中心,台中基維三股,臺中市,西區,onAir [5],,,台中全國公話S,S040_030,0+2+0,Small_Cell,0,,,,,,2,414,1,,,,,,,FW2EHB_L2600_L1800,,2*FW2E,Outdoor,FLF21B,FLF21SP2_2.0,10.131.8.77,LoosePhaseAndTimeSync [2],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR411,,2*FW2E,450,24.15307,120.66296,,,,,,,,,,,,,,,44778.73249,
401161,台中誠品綠園公話1S,台中誠品綠園公話1S,行動中區營運處,台中營運中心,台中基維三股,臺中市,西區,onAir [5],,,台中誠品綠園公話1S,S040_030,0+2+0,Small_Cell,1,4011161,n78,onAir,1_2_3_4,415_291_168_303,2,415,1,a040_030,,,1750,,,FW2EHB_L2600_L1800,,2*FW2E,Outdoor,FLF21B,FLF21SP2_2.0,10.129.2.153,LoosePhaseAndTimeSync [2],,,1,1_2_3_4,134_137_140_180,1_1_1_1,30_30_30_30_n,20_15_12_50,LAR,LAR411,,2*FW2E,450,24.15179,120.66335,,,,,,,,,,,,,,,44778.73249,44778.80398
401162,台中誠品綠園公話2S,台中誠品綠園公話2S,行動中區營運處,台中營運中心,台中基維三股,臺中市,西區,onAir [5],,,台中誠品綠園公話2S,S040_030,0+2+0,Small_Cell,1,4011161,n78,onAir,1_2_3_4,415_291_168_303,2,291,1,a040_030,,,1750,,,FW2EHB_L2600_L1800,,2*FW2E,Outdoor,FLF21B,FLF21SP2_2.0,10.129.2.154,LoosePhaseAndTimeSync [2],,,1,1_2_3_4,134_137_140_180,1_1_1_1,30_30_30_30_n,20_15_12_50,LAR,LAR411,,2*FW2E,450,24.15068,120.66416,,,,,,,,,,,,,,,44778.73249,44778.80398
401163,台中誠品綠園公話3S,台中誠品綠園公話3S,行動中區營運處,台中營運中心,台中基維三股,臺中市,西區,onAir [5],,,台中誠品綠園公話3S,S400_300,2+0+0,Small_Cell,1,4011161,n78,onAir,1_2_3_4,415_291_168_303,1,168,1,a400_300,,,1750,,,FW2EHB_L2600_L1800,,2*FW2E,Outdoor,FLF21B,FLF21SP2_2.0,10.131.2.16,LoosePhaseAndTimeSync [2],,,1,1_2_3,134_137_140,1_1_1,30_30_30_n_n,20_15_12,LAR,LAR412,,2*FW2E,450,24.14923,120.66412,,,,,,,,,,,,,,,44778.73249,44778.80398
401165,台中成都OK店S,台中成都OK店S,行動中區營運處,台中營運中心,台中基維三股,臺中市,西屯區,onAir [5],,,台中成都OK店S,S400_300,2+0+0,Small_Cell,0,,,,,,1,435,1,,,,,,,FW2EHB_L2600_L1800,,2*FW2E,Indoor,FLF21B,FLF21SP2_2.0,10.129.2.27,LoosePhaseAndTimeSync [2],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR411,,2*FW2E,200,24.16972,120.66488,,,,,,,,,,,,,,,44778.73249,
401167,台中商務中心S,台中商務中心S,行動中區營運處,台中營運中心,台中基維三股,臺中市,西區,onAir [5],,,台中商務中心S,S400,1+0+0,Small_Cell,0,,,,,,1,18,1,,,,,,,FWHN_L2600,,1*FWHN,Indoor,FLF21B,FLF21SP2_2.0,10.131.1.214,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR412,,1*FWHN,200,24.15578,120.65506,,,,,,,,,,,,,,,44778.73249,
401168,台中六藝文化館S,台中六藝文化館S,行動中區營運處,台中營運中心,台中基維三股,臺中市,西區,onAir [5],,,台中六藝文化館S,S400_300,2+0+0,Small_Cell,1,4029031,n78,onAir,1_2_3_4_5,287_304_60_57_54,1,168,1,a400_300,,,1750,,,FW2EHB_L2600_L1800,,2*FW2E,Outdoor & Indoor,FLF21B,FLF21SP2_2.0,10.131.7.87,LoosePhaseAndTimeSync [2],,,1,1_2_3,134_137_140,1_1_1,30_30_30_n_n,20_15_12,LAR,LAR412,,2*FW2E,200,24.13442,120.67392,,,,,,,,,,,,,,,44778.73249,44778.80398
401216,台中梅豐街,台中梅豐街S,行動中區營運處,台中營運中心,台中基維一股,臺中市,北區,onAir [5],,,台中梅豐街S,S003,0+0+1,Small_Cell,0,,,,,,3,340,1,,,,,,,FWEA_L1800,,1*FWEA,Outdoor,FLF21B,FLF21SP2_2.0,10.129.7.25,LoosePhaseAndTimeSync [2],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR411,,1*FWEA,100,24.1565,120.6982,,,,,,,,,,,,,,,44778.73249,
401230,大里光正OK店S,大里光正OK店S,行動中區營運處,豐原營運中心,大里基維股,臺中市,大里區,onAir [5],,,大里光正OK店S,S040,0+1+0,Small_Cell,0,,,,,,2,302,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.129.2.205,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR411,,1*FWHN,150,24.0897759,120.71403,,,,,,,,,,,,,,,44778.73249,
401231,大里永興OK店S,大里永興OK店S,行動中區營運處,豐原營運中心,大里基維股,臺中市,大里區,onAir [5],,,大里永興OK店S,S040,0+1+0,Small_Cell,0,,,,,,2,93,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.131.1.215,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR412,,1*FWHN,150,24.10974,120.68176,,,,,,,,,,,,,,,44778.73249,
401232,大里爽文OK店S,大里爽文OK店S,行動中區營運處,豐原營運中心,大里基維股,臺中市,大里區,onAir [5],,,大里爽文OK店S,S400,1+0+0,Small_Cell,0,,,,,,1,417,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.131.2.15,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR412,,1*FWHN,200,24.1039681,120.674564,,,,,,,,,,,,,,,44778.73249,
401236,大里健康公話一S,大里健康公話一S,行動中區營運處,豐原營運中心,大里基維股,臺中市,大里區,onAir [5],,,大里健康公話一S,S004,0+0+1,Small_Cell,0,,,,,,3,464,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.131.1.110,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR412,,1*FWHN,200,24.092515,120.72952,,,,,,,,,,,,,,,44778.73249,
401237,大里健康公話二S,大里健康公話二S,行動中區營運處,豐原營運中心,大里基維股,臺中市,大里區,onAir [5],,,大里健康公話二S,S040,0+1+0,Small_Cell,0,,,,,,2,463,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.129.2.210,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR411,,1*FWHN,200,24.093145,120.728626,,,,,,,,,,,,,,,44778.73249,
401238,烏日成功OK店S,烏日成功OK店S,行動中區營運處,豐原營運中心,大里基維股,臺中市,烏日區,onAir [5],,,烏日成功OK店S,S004,0+0+1,Small_Cell,0,,,,,,3,151,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.129.3.141,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR411,,1*FWHN,200,24.110903,120.600584,,,,,,,,,,,,,,,44778.73249,
401239,太平坪林OK店S,太平坪林OK店S,行動中區營運處,豐原營運中心,大里基維股,臺中市,太平區,onAir [5],,,太平坪林OK店S,S040_030,0+2+0,Small_Cell,0,,,,,,2,10,1,,,,,,,FW2EHB_L2600_L1800,,2*FW2E,Outdoor,FLF21B,FLF21SP2_2.0,10.129.3.24,LoosePhaseAndTimeSync [2],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR411,,2*FW2E,300,24.149441,120.722286,,,,,,,,,,,,,,,44778.73249,
401240,太平興隆OK店S,太平興隆OK店S,行動中區營運處,豐原營運中心,大里基維股,臺中市,太平區,onAir [5],,,太平興隆OK店S,S040,0+1+0,Small_Cell,0,,,,,,2,9,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.129.3.202,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR411,,1*FWHN,150,24.11833,120.73342,,,,,,,,,,,,,,,44778.73249,
401260,沙鹿中棲OK店S,沙鹿中棲OK店S,行動中區營運處,豐原營運中心,沙鹿基維股,臺中市,沙鹿區,onAir [5],,,沙鹿中棲OK店S,S400_300,2+0+0,Small_Cell,0,,,,,,1,80,1,,,,,,,FW2EHB_L2600_L1800,,2*FW2E,Outdoor,FLF21B,FLF21SP2_2.0,10.129.10.112,LoosePhaseAndTimeSync [2],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_30_n,20_15_12_50,LAR,LAR451,,2*FW2E,450,24.22158,120.57972,,,,,,,,,,,,,,,44778.73249,
401265,大甲高中OK店S1,大甲高中OK店S1,行動中區營運處,豐原營運中心,沙鹿基維股,臺中市,大甲區,onAir [5],,,大甲高中OK店S1,S400,1+0+0,Small_Cell,0,,,,,,1,115,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.129.11.23,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,,1*FWHN,150,24.34208,120.62045,,,,,,,,,,,,,,,44778.73249,
401266,大雅文化OK店S,大雅文化OK店S,行動中區營運處,豐原營運中心,大里基維股,臺中市,大雅區,onAir [5],,,大雅文化OK店S,S004,0+0+1,Small_Cell,0,,,,,,3,26,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.129.11.66,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,,1*FWHN,150,24.240345,120.62789,,,,,,,,,,,,,,,44778.73249,
401267,后里三豐OK店S,后里三豐OK店S,行動中區營運處,豐原營運中心,豐原基維股,臺中市,后里區,onAir [5],,,后里三豐OK店S,S040,0+1+0,Small_Cell,0,,,,,,2,24,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.129.10.162,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,,1*FWHN,150,24.30289,120.72225,,,,,,,,,,,,,,,44778.73249,
401269,神岡中正OK店S,神岡中正OK店S,行動中區營運處,豐原營運中心,沙鹿基維股,臺中市,神岡區,onAir [5],,,神岡中正OK店S,S040,0+1+0,Small_Cell,0,,,,,,2,208,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.129.10.163,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,,1*FWHN,150,24.256679,120.6587,,,,,,,,,,,,,,,44778.73249,
401270,神崗和睦OK店S,神岡和睦OK店S,行動中區營運處,豐原營運中心,沙鹿基維股,臺中市,神岡區,onAir [5],,,神岡和睦OK店S,S004,0+0+1,Small_Cell,0,,,,,,3,438,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.129.11.20,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,,1*FWHN,150,24.280272,120.6544,,,,,,,,,,,,,,,44778.73249,
401272,豐原醫院1FS,豐原醫院1fS,行動中區營運處,豐原營運中心,豐原基維股,臺中市,豐原區,onAir [5],,,豐原醫院1fS,S400,1+0+0,Small_Cell,0,,,,,,1,470,1,,,,,,,FWHN_L2600,,1*FWHN,Outdoor,FLF21B,FLF21SP2_2.0,10.129.8.12,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,,1*FWHN,150,24.242593,120.725656,,,,,,,,,,,,,,,44778.73249,
401273,豐原醫院B1S,豐原醫院B1S,行動中區營運處,豐原營運中心,豐原基維股,臺中市,豐原區,onAir [5],,,豐原醫院B1S,S400,1+0+0,Small_Cell,0,,,,,,1,472,1,,,,,,,FWHN_L2600,,1*FWHN,Indoor,FLF21B,FLF21SP2_2.0,10.131.12.85,FreqSync [0],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR451,,1*FWHN,150,24.242593,120.725656,,,,,,,,,,,,,,,44778.73249,
401281,台中高鐵車站1FS1A,台中高鐵站1FS1A,行動中區營運處,豐原營運中心,大里基維股,臺中市,烏日區,onAir [5],,,台中高鐵站1FS1A,S400_300,2+0+0,Small_Cell,0,,,,,,1,487,1,,,,,,,FW2EHB_L2600_L1800,,2*FW2E,Indoor,FLF21B,FLF21SP2_2.0,10.131.1.135,LoosePhaseAndTimeSync [2],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR412,,2*FW2E,450,24.11321,120.61567,,,,,,,,,,,,,,,44778.73249,
401282,台中高鐵車站1FS2A,台中高鐵站1FS2A,行動中區營運處,豐原營運中心,大里基維股,臺中市,烏日區,onAir [5],,,台中高鐵站1FS2A,S040_030,0+2+0,Small_Cell,0,,,,,,2,486,1,,,,,,,FW2EHB_L2600_L1800,,2*FW2E,Indoor,FLF21B,FLF21SP2_2.0,10.131.4.21,LoosePhaseAndTimeSync [2],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR412,,2*FW2E,450,24.11321,120.61567,,,,,,,,,,,,,,,44778.73249,
401402,台中中正繼光S,台中中正繼光S,行動中區營運處,台中營運中心,台中基維二股,臺中市,中區,onAir [5],,,台中中正繼光S,S300,1+0+0,Small_Cell,0,,,,,,1,439,1,,,,,,,FWEA_L1800,,1*FWEA,Indoor,FLF21B,FLF21SP2_2.0,10.131.7.200,LoosePhaseAndTimeSync [2],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR412,,1*FWEA,200,24.13885,120.68307,,,,,,,,,,,,,,,44778.73249,
401413,台中崇光二館S,台中崇光二館S,行動中區營運處,台中營運中心,台中基維三股,臺中市,西區,onAir [5],,,台中崇光二館S,S300,1+0+0,Small_Cell,0,,,,,,1,470,1,,,,,,,FWEA_L1800,,1*FWEA,Indoor,FLF21B,FLF21SP2_2.0,10.129.2.144,LoosePhaseAndTimeSync [2],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR411,,1*FWEA,200,24.15765,120.65786,,,,,,,,,,,,,,,44778.73249,
401415,台中美村健身房S,台中美村世界健身房S,行動中區營運處,台中營運中心,台中基維三股,臺中市,西區,onAir [5],,,台中美村世界健身房S,S400_300,2+0+0,Small_Cell,0,,,,,,1,434,1,,,,,,,FW2EHB_L2600_L1800,,2*FW2E,Indoor,FLF21B,FLF21SP2_2.0,10.131.5.131,LoosePhaseAndTimeSync [2],,,1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR412,,2*FW2E,450,24.15475,120.66175,,,,,,,,,,,,,,,44778.73249,
